chamber,committee,committee_code,api_uri,date,time,location,description,bill_ids,url,meeting_type
House,Committee on Oversight and Reform,HSGO,https://api.propublica.org/congress/v1/114/house/committees/HSGO.json,2016-09-09,08:30:00,,Oversight of the Federal Emergency Management Agencys Response to the Baton Rouge Flood Disaster.,n/a,http://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=105299,Hearing
House,"Committee on Science, Space, and Technology",HSSY,https://api.propublica.org/congress/v1/114/house/committees/HSSY.json,2016-09-08,14:00:00,RHOB 2172,Eastern Mediterranean Energy: Challenges and Opportunities for U.S. Regional Priorities,n/a,http://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=105273,Hearing
House,Committee on Small Business,HSSM,https://api.propublica.org/congress/v1/114/house/committees/HSSM.json,2016-09-08,10:00:00,RHOB 2360,Struggling to Grow: Assessing the Challenges for Small Businesses in Rural America,n/a,http://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=105290,Hearing
House,Committee on Financial Services,HSBA,https://api.propublica.org/congress/v1/114/house/committees/HSBA.json,2016-09-08,10:00:00,RHOB 2128,Fueling Terror: The Dangers of Ransom Payments to Iran,n/a,http://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=105281,Hearing
House,Committee on Homeland Security,HSHM,https://api.propublica.org/congress/v1/114/house/committees/HSHM.json,2016-09-08,10:00:00,CHOB 311,&quot;State and Local Perspectives on Federal Information Sharing,n/a,http://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=105257,Hearing
House,Committee on Ways and Means,HSWM,https://api.propublica.org/congress/v1/114/house/committees/HSWM.json,2016-09-08,10:00:00,LHOB 1100,Markup of Proposals to Improve the Health Care System for More Americans,n/a,http://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=105295,Markup
House,"Committee on Science, Space, and Technology",HSSY,https://api.propublica.org/congress/v1/114/house/committees/HSSY.json,2016-09-07,14:00:00,RHOB 2318,Commercial Remote Sensing: Facilitating Innovation and Leadership,n/a,http://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=105258,Hearing
House,Committee on Ways and Means,HSWM,https://api.propublica.org/congress/v1/114/house/committees/HSWM.json,2016-09-07,14:00:00,LHOB 1100,Chairman Tiberi Announces Hearing on Incentivizing Quality Outcomes in Medicare Part A,n/a,http://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=105264,Hearing
House,Committee on Oversight and Reform,HSGO,https://api.propublica.org/congress/v1/114/house/committees/HSGO.json,2016-09-07,14:00:00,RHOB 2154,Oversight of the Department of Defense Office of Inspector Generals Military Whistleblower Reprisal Investigations.,n/a,http://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=105297,Hearing
House,Committee on Foreign Affairs,HSFA,https://api.propublica.org/congress/v1/114/house/committees/HSFA.json,2016-09-07,14:00:00,RHOB 2172,The Growing Crisis in South Sudan,n/a,http://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=105266,Hearing
House,Committee on Small Business,HSSM,https://api.propublica.org/congress/v1/114/house/committees/HSSM.json,2016-09-07,11:00:00,RHOB 2360,Ensuring Opportunities: Oversight of the HUBZone Program,n/a,http://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=105289,Hearing
House,Committee on the Budget,HSBU,https://api.propublica.org/congress/v1/114/house/committees/HSBU.json,2016-09-07,10:00:00,CHOB 210,Center for Medicare and Medicaid Innovation: Scoring Assumptions &amp; Real-World Implications,n/a,http://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=105250,Hearing
House,Committee on Transportation and Infrastructure,HSPW,https://api.propublica.org/congress/v1/114/house/committees/HSPW.json,2016-09-07,10:00:00,RHOB 2167,Federal Maritime Navigation Programs: Interagency Cooperation and Technological Change,n/a,http://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=105256,Hearing
House,Committee on Transportation and Infrastructure,HSPW,https://api.propublica.org/congress/v1/114/house/committees/HSPW.json,2016-08-29,09:00:00,"90 7th Street, Room B040 San Francisco Federal Building",Continued Oversight of the California High-Speed Rail Project,n/a,http://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=105255,Hearing
House,Permanent Select Committee on Intelligence,HSIG,https://api.propublica.org/congress/v1/114/house/committees/HSIG.json,2016-07-15,13:00:00,CAPITOL HVC-304,Business Meeting: Public Release of Committee Document (Open in a Closed Space),n/a,http://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=105217,Meeting
House,Committee on Oversight and Reform,HSGO,https://api.propublica.org/congress/v1/114/house/committees/HSGO.json,2016-07-15,09:00:00,RHOB 2154,Oversight of the Urban Area Security Initiative Grant Program.,n/a,http://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=105242,Hearing
House,Committee on Oversight and Reform,HSGO,https://api.propublica.org/congress/v1/114/house/committees/HSGO.json,2016-07-14,14:00:00,RHOB 2154,Examining Mismanagement in Office of Justice Programs Grantmaking,n/a,http://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=105215,Meeting
House,Committee on Oversight and Reform,HSGO,https://api.propublica.org/congress/v1/114/house/committees/HSGO.json,2016-07-14,14:00:00,RHOB 2154,Lagging Behind: The State of High-Speed Rail in the U.S.,n/a,http://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=105241,Hearing
House,"Committee on Science, Space, and Technology",HSSY,https://api.propublica.org/congress/v1/114/house/committees/HSSY.json,2016-07-14,10:00:00,RHOB 2318,Evaluating FDICs Response to Major Data Breaches: Is the FDIC Safeguarding Consumers Banking Information?,n/a,http://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=105225,Hearing
House,Committee on Homeland Security,HSHM,https://api.propublica.org/congress/v1/114/house/committees/HSHM.json,2016-07-14,10:00:00,CHOB 311,Worldwide Threats to the Homeland: ISIS and the New Wave of Terror.,n/a,http://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=105134,Hearing
House,Committee on Oversight and Reform,HSGO,https://api.propublica.org/congress/v1/114/house/committees/HSGO.json,2016-07-14,09:30:00,RHOB 2154,Recalcitrant Countries: Denying Visas to Countries that Refuse to Take Back their Deported Nationals,n/a,http://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=105213,Hearing
House,Committee on Oversight and Reform,HSGO,https://api.propublica.org/congress/v1/114/house/committees/HSGO.json,2016-07-13,14:00:00,RHOB 2247,From Premium Increases to Failing Co-Ops: An Obamacare Check Up,n/a,http://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=105240,Hearing
House,Committee on Oversight and Reform,HSGO,https://api.propublica.org/congress/v1/114/house/committees/HSGO.json,2016-07-13,13:00:00,RHOB 2154,Digital Acts of War: Evolving the Cybersecurity Conversation,n/a,http://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=105201,Hearing
House,Committee on Administration,HSHA,https://api.propublica.org/congress/v1/114/house/committees/HSHA.json,2016-07-13,10:30:00,LHOB 1310,POSTPONED: House Officer Priorities for 2017 and Beyond,n/a,http://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=105190,Hearing
House,Committee on Homeland Security,HSHM,https://api.propublica.org/congress/v1/114/house/committees/HSHM.json,2016-07-13,10:00:00,CHOB 311,&quot;Counterintelligence and Insider Threats: How Prepared is the Department of Homeland Security?&quot;,n/a,http://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=105026,Hearing
House,Committee on Oversight and Reform,HSGO,https://api.propublica.org/congress/v1/114/house/committees/HSGO.json,2016-07-13,10:00:00,RHOB 2154,Oversight of the FDIC Application Process,n/a,http://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=105200,Hearing
House,Committee on the Budget,HSBU,https://api.propublica.org/congress/v1/114/house/committees/HSBU.json,2016-07-13,09:30:00,CHOB 210,Restoring the Trust for Americans at or Near Retirement,n/a,http://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=105202,Hearing
House,Committee on Small Business,HSSM,https://api.propublica.org/congress/v1/114/house/committees/HSSM.json,2016-07-12,11:00:00,RHOB 2360,Ready for Liftoff: The Importance of Small Businesses in the NASA Supply Chain,n/a,http://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=105192,Hearing
House,"Committee on Science, Space, and Technology",HSSY,https://api.propublica.org/congress/v1/114/house/committees/HSSY.json,2016-07-12,10:00:00,RHOB 2318,"Astronomy, Astrophysics, and Astrobiology",n/a,http://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=105224,Hearing
House,Committee on Transportation and Infrastructure,HSPW,https://api.propublica.org/congress/v1/114/house/committees/HSPW.json,2016-07-12,10:00:00,RHOB 2167,Coast Guard Arctic Implementation Capabilities,n/a,http://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=105119,Hearing
House,Committee on Homeland Security,HSHM,https://api.propublica.org/congress/v1/114/house/committees/HSHM.json,2016-07-12,10:00:00,CHOB 311,Value of DHS Vulnerability Assessments in Protecting our Nations Critical Infrastructure,n/a,http://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=105169,Hearing
House,Committee on Oversight and Reform,HSGO,https://api.propublica.org/congress/v1/114/house/committees/HSGO.json,2016-07-12,10:00:00,RHOB 2154,"Religious Freedom and H.R. 2802, the First Amendment Defense Act (FADA)",n/a,http://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=105230,Hearing
House,Committee on Homeland Security,HSHM,https://api.propublica.org/congress/v1/114/house/committees/HSHM.json,2016-07-11,09:30:00,475 Seaview Avenue the Staten Island University Hospital Regina McGinn Educational Center,A Prepared Community is a Resilient Community,n/a,http://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=105146,Hearing
House,Committee on Energy and Commerce,HSIF,https://api.propublica.org/congress/v1/114/house/committees/HSIF.json,2016-07-08,09:15:00,RHOB 2322,The ACAs Cost Sharing Reduction Program: Ramifications of the Administrations Decision on the Source of Funding for the CSR Program,n/a,http://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=105171,Hearing
House,"Committee on Science, Space, and Technology",HSSY,https://api.propublica.org/congress/v1/114/house/committees/HSSY.json,2016-07-07,14:00:00,RHOB 2318,"H.R. 5638, the Solar Fuels Innovation Act; H.R. 5640, the Electricity Storage Innovation Act; and H.R. 5636, the National Institute of Standards and Technology Campus Security Act",n/a,http://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=105226,Markup
House,Committee on Education and Labor,HSED,https://api.propublica.org/congress/v1/114/house/committees/HSED.json,2016-07-07,10:00:00,RHOB 2175,"H.R. 5587, &quot;Strengthening Career and Technical Education for the 21st Century Act&quot;",n/a,http://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=105177,Markup
House,Committee on Transportation and Infrastructure,HSPW,https://api.propublica.org/congress/v1/114/house/committees/HSPW.json,2016-07-07,10:00:00,RHOB 2167,Prevention of Smuggling at United States Ports,n/a,http://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=105144,Hearing
House,"Committee on Science, Space, and Technology",HSSY,https://api.propublica.org/congress/v1/114/house/committees/HSSY.json,2016-07-07,10:00:00,RHOB 2318,Examining the Nations Current and Next Generation Weather Satellite Programs,n/a,http://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=105208,Hearing
House,Committee on Homeland Security,HSHM,https://api.propublica.org/congress/v1/114/house/committees/HSHM.json,2016-07-07,10:00:00,CHOB 311,&quot;How Pervasive is Misconduct at TSA: Examining Findings from a Joint Subcommittee Investigation,n/a,http://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=105145,Hearing
House,Committee on the Budget,HSBU,https://api.propublica.org/congress/v1/114/house/committees/HSBU.json,2016-07-07,09:30:00,CHOB 210,An Introduction to Regulatory Budgeting,n/a,http://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=105154,Hearing
House,Committee on Small Business,HSSM,https://api.propublica.org/congress/v1/114/house/committees/HSSM.json,2016-07-06,14:00:00,RHOB 2360,"Foreign Cyber Threats: Small Business, Big Target",n/a,http://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=105198,Hearing
House,Committee on Transportation and Infrastructure,HSPW,https://api.propublica.org/congress/v1/114/house/committees/HSPW.json,2016-07-06,10:30:00,RHOB 2167,Independent Leasing Authorities: Increasing Oversight and Reducing Costs of Space Leased by Federal Agencies,n/a,http://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=105120,Hearing
House,Committee on the Budget,HSBU,https://api.propublica.org/congress/v1/114/house/committees/HSBU.json,2016-07-06,10:00:00,CHOB 210,Alternate Approaches to Federal Budgeting,n/a,http://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=105150,Hearing
House,Permanent Select Committee on Intelligence,HSIG,https://api.propublica.org/congress/v1/114/house/committees/HSIG.json,2016-07-06,10:00:00,CAPITOL HVC-304,Department of Defense Intelligence and Overhead Architecture Subcommittee (Closed),n/a,http://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=105114,Hearing
House,Committee on Small Business,HSSM,https://api.propublica.org/congress/v1/114/house/committees/HSSM.json,2016-06-23,10:00:00,RHOB 2360,"Damaging Repercussions: DOLs Overtime Rule, Small Employers, and their Employees",n/a,http://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=105125,Meeting
House,Committee on Education and Labor,HSED,https://api.propublica.org/congress/v1/114/house/committees/HSED.json,2016-06-23,09:00:00,RHOB 2175,Next Steps in K-12 Education: Examining Recent Efforts to Implement the Every Student Succeeds Act,n/a,http://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=105109,Hearing
House,Committee on Natural Resources,HSII,https://api.propublica.org/congress/v1/114/house/committees/HSII.json,2016-06-22,14:30:00,LHOB 1334,Challenges and Potential Solutions for BLMs Wild Horse &amp; Burro Program.,n/a,http://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=105132,Hearing
House,"Committee on Science, Space, and Technology",HSSY,https://api.propublica.org/congress/v1/114/house/committees/HSSY.json,2016-06-22,13:00:00,RHOB 2318,Ensuring Sound Science at EPA,n/a,http://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=105098,Hearing
House,Committee on Education and Labor,HSED,https://api.propublica.org/congress/v1/114/house/committees/HSED.json,2016-06-22,10:30:00,RHOB 2175,"H.R. 5529, Accessing Higher Education Opportunities Act. H.R. 5530, HBCU Capital Financing Improvement Act. H.R. 5528, Simplifying the Application for Student Aid Act. H.R. 3179, Empowering Students Through Enhanced Financial Counseling Act. H.R. 3178, Strengthening Transparency in Higher Education Act.",n/a,http://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=105133,Markup
House,Committee on Small Business,HSSM,https://api.propublica.org/congress/v1/114/house/committees/HSSM.json,2016-06-22,10:30:00,RHOB 2360,Audits and Attitudes: Is the IRS Helping or Hurting Small Businesses?,n/a,http://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=105102,Hearing
House,Committee on Administration,HSHA,https://api.propublica.org/congress/v1/114/house/committees/HSHA.json,2016-06-22,10:30:00,LHOB 1310,Smithsonian National Air and Space Museum Revitalization,n/a,http://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=105096,Hearing
House,Committee on the Budget,HSBU,https://api.propublica.org/congress/v1/114/house/committees/HSBU.json,2016-06-22,10:00:00,CHOB 210,Congressional Budgeting: Making Budget Enforcement More Effective,n/a,http://docs.house.gov/Committee/Calendar/ByEvent.aspx?EventID=105094,Hearing
